,SUROESTE2,SUROESTE2,SUROESTE2,SUROESTE2,SUROESTE2,SUROESTE2,SUROESTE2,SUROESTE2,SUROESTE2,SUROESTE2,SUROESTE2,SUROESTE2,SUROESTE2,SUROESTE2,SUROESTE2
,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR
,ppm,ppb,ppb,ppb,ppb,ug/m3,ug/m3,mmhg,mm/hr,%,ppb,KW/m2,DegC,km/hr,Deg
Date,,,,,,,,,,,,,,,
2015-10-31,1.853333334128062,28.366666714350384,14.87499996026357,43.008333126703896,5.416666666666667,66.8,16.94736842105263,712.5458323160807,,65.75,6.626086939936099,0.18372727261686866,21.485833406448364,4.116666639844577,171.79166666666666
2015-11-01,1.6245833436648052,19.070833285649616,13.312499980131784,32.19583384195963,7.666666666666667,36.875,10.307692307692308,714.2499949137369,,53.666666666666664,6.377272692593661,0.4611818160523068,21.08875008424123,3.849999954303106,216.58333333333334
2015-11-02,1.6933333228031795,17.07916675011317,12.116666674613953,29.012499888737995,12.25,36.0,9.411764705882353,714.1916656494141,,45.083333333333336,6.249999978325584,0.4696363637393171,21.297083338101704,2.824999993046125,180.29166666666666
2015-11-03,1.87541667620341,16.18750003973643,13.779166539510092,29.8166663646698,12.75,72.20833333333333,20.227272727272727,713.7375005086263,,61.916666666666664,5.449999968210856,0.3594545468010686,21.668750047683716,3.329166660706202,127.33333333333333
2015-11-04,1.8774999926487606,17.179166515668232,12.987500011920929,29.987499952316284,11.125,75.17391304347827,25.125,713.8791656494141,,74.41666666666667,3.5666666527589164,0.33300000192089513,22.87375020980835,3.6416666756073632,132.83333333333334
2015-11-05,1.9033333212137222,20.34999978542328,13.070833404858908,33.22499998410543,8.5,67.08333333333333,29.08695652173913,713.8624954223633,,72.375,3.1333333424159457,0.3332727294076573,24.107083320617676,3.649999981125196,151.16666666666666
2015-11-06,1.7824999938408534,18.137499888737995,11.295833428700766,29.224999984105427,6.625,84.35,30.73913043478261,714.1749928792318,,75.54166666666667,3.88333331545194,0.13318181816827168,23.50291649500529,4.666666686534882,114.5
2015-11-07,1.7991666595141094,19.108333230018616,10.32916671037674,29.241666793823242,3.217391304347826,62.73913043478261,18.0,714.7499923706055,,86.41666666666667,3.833333353201548,0.07154545524496246,19.40791650613149,5.7291666467984514,94.08333333333333
2015-11-08,1.6720833381017048,13.31250011920929,9.21666669845581,22.36666663487752,8.083333333333334,32.875,12.944444444444445,715.8333333333334,,86.0,3.026086962741354,0.1277272736823017,15.119166692097982,5.166666656732559,86.875
2015-11-09,1.7870833178361256,15.404166658719381,10.337500035762787,25.56666664282481,5.565217391304348,48.391304347826086,14.705882352941176,715.2249959309896,,84.0,3.8833333055178323,0.12754545386203311,16.09583334128062,4.041666626930237,88.625
2015-11-10,1.7679999828338624,18.160000228881835,10.573333326975504,28.533333396911623,7.466666666666667,43.4,22.25,714.7733276367187,,74.33333333333333,3.485714282308306,0.4007499971194193,18.82333323160807,2.646666665871938,171.26666666666668
2015-11-11,2.4450000524520874,11.449999809265137,23.850000381469727,35.10000038146973,48.0,150.5,49.5,712.6000061035156,,,3.899999976158142,0.6239999830722809,29.72000026702881,4.849999904632568,77.0
2015-11-12,1.672142846243722,9.35000010899135,11.22142859867641,20.449999945504324,18.857142857142858,76.21428571428571,6.777777777777778,715.7727217240767,,30.571428571428573,3.4214285782405307,0.4296249942854047,20.621428625924246,6.978571380887713,79.57142857142857
2015-11-13,1.8133333176374435,14.28333326180776,13.766666690508524,27.895833333333332,11.857142857142858,60.208333333333336,14.857142857142858,716.2125015258789,,67.20833333333333,4.629166692495346,0.1723636326972734,15.394999901453653,5.837500035762787,97.41666666666667
2015-11-14,1.9309999704360963,12.980000114440918,11.510000038146973,24.31999969482422,7.6,23.1,11.125,716.3899963378906,,92.5,4.929999971389771,0.056000000797212124,14.066000080108642,5.749999952316284,98.1
2015-11-15,,,,,,,,,,,,,,,
2015-11-16,,,,,,,,,,,,,,,
2015-11-17,,,,,,,,,,,,,,,
2015-11-18,2.0342857156481062,14.90714270727975,15.378571578434535,30.14285687037877,11.428571428571429,114.6923076923077,11.090909090909092,713.1384605994591,,49.857142857142854,3.614285707473755,0.4333750018849969,19.515000138963973,4.457142838409969,113.35714285714286
2015-11-19,2.08388888835907,23.311111238267685,15.505555576748318,38.62777762942844,10.722222222222221,105.05555555555556,17.77777777777778,714.4166632758247,,56.0,4.388888902134365,0.37690909359265456,17.94888883166843,3.9823529369690838,162.27777777777777
2015-11-20,,,,,,,,,,,,,,,
2015-11-21,,,,,,,,,,,,,,,
2015-11-22,,,,,,,,,,,,,,,
2015-11-23,1.6099999845027924,8.783333341280619,9.033333321412405,17.641666650772095,18.833333333333332,57.90909090909091,7.111111111111111,715.6000033291904,,49.45454545454545,2.7818181839856235,0.33666667342185974,15.849999861283736,5.900000073693016,80.25
2015-11-24,1.912500003973643,15.200000087420145,12.570833285649618,27.59166653951009,11.304347826086957,65.79166666666667,15.238095238095237,714.8499984741211,,64.95833333333333,3.340000021457672,0.3674545410004529,16.24416657288869,3.07916667064031,148.95833333333334
2015-11-25,2.0656521838644277,18.730434749437414,13.360869469849959,31.91304351972497,6.391304347826087,76.08695652173913,20.714285714285715,714.2391251273777,,73.26086956521739,3.4217391428740127,0.15836363709108395,18.46347837862761,3.3142857608341036,153.52173913043478
2015-11-26,1.956086946570355,18.8739131429921,11.239130331122357,29.90000011609948,7.869565217391305,58.130434782608695,14.7,714.3521675441576,,71.65217391304348,3.036842107772827,0.16329999975860118,21.396086983058762,4.060869533082713,121.26086956521739
2015-11-27,2.171904756909325,22.314285641624814,12.557142848060245,34.67142840794155,3.4,71.9047619047619,24.95,714.4476143973214,,81.95238095238095,3.3285714331127347,0.10411111224028799,21.00380952017648,3.690476201829456,106.61904761904762
2015-11-28,2.1637499978144965,24.566666563351948,8.924999912579855,33.23749979337057,2.0,54.52173913043478,22.266666666666666,715.0833358764648,,90.92307692307692,3.3333333333333335,0.06809090992266481,12.823749899864197,5.499999980131785,90.125
2015-11-29,1.990416665871938,17.475000023841858,8.349999944368998,25.62083311875661,2.769230769230769,72.0,28.26086956521739,715.0291646321615,,88.5,4.258333295583725,0.10700000160035085,9.922083377838135,3.487499992052714,81.33333333333333
2015-11-30,2.4391304202701733,27.099999759508215,11.07391305591749,37.89565202464228,3.7,90.18181818181819,38.13636363636363,714.1863625266335,,85.1304347826087,4.256521743276845,0.19070000405190513,12.109130403269893,3.217391314713851,100.26086956521739
2015-12-01,2.6125000019868216,28.254166682561237,12.93333331743876,40.92916655540466,3.5,149.95833333333334,54.333333333333336,714.0583318074545,,83.83333333333333,4.345454562794078,0.13218181707303633,13.657083511352539,3.1624999940395355,107.70833333333333
2015-12-02,2.3920833269755044,23.079166690508526,13.891666690508524,36.74166655540466,2.75,119.875,38.05882352941177,715.5291646321615,,71.95833333333333,5.624999980131785,0.14863636310804973,14.429166634877523,4.241666669646899,107.95833333333333
2015-12-03,1.2558333178361256,13.841666758060455,11.69166656335195,25.35000018278758,12.695652173913043,57.458333333333336,10.666666666666666,717.1083348592123,,53.5,5.404166668653488,0.3695454565300183,14.109583338101706,4.025000010927518,125.79166666666667
2015-12-04,0.6345833304027716,12.604166507720947,12.383333424727121,24.816666801770527,13.75,58.26086956521739,14.428571428571429,717.4875030517578,,56.5,4.554166674613953,0.3591818171129985,12.777499874432882,4.304166689515114,111.20833333333333
2015-12-05,0.6691666729748249,13.51666659116745,11.808333377043406,25.162499864896137,9.375,54.125,14.217391304347826,717.4916636149088,,67.79166666666667,3.718181783502752,0.30381818318908865,12.72000002861023,3.274999976158142,166.75
2015-12-06,0.7156521677970886,13.5,11.943478190380594,25.28695653832477,7.2272727272727275,59.95454545454545,17.636363636363637,717.7652189835259,,72.8695652173913,3.738095215388707,0.18679999927990137,14.630000031512717,3.117391285688981,155.52173913043478
2015-12-07,0.8966666708389918,18.137499928474426,13.87083331743876,31.829167048136394,7.681818181818182,80.5,22.25,716.6958312988281,,72.29166666666667,5.520833323399226,0.28336363700641826,15.577500104904175,3.2416666820645332,157.08333333333334
2015-12-08,1.2345833405852318,21.59583330154419,18.791666666666668,40.14583293596903,6.208333333333333,119.33333333333333,34.708333333333336,714.7749989827474,,69.33333333333333,4.373913039331851,0.2596363622525876,16.272083401679993,2.7208333214124045,161.125
2015-12-09,1.0016666675607364,25.016666531562805,17.883333285649616,42.66250014305115,9.583333333333334,97.875,24.473684210526315,714.1217359459919,,44.958333333333336,4.191666652758916,0.353181820447472,20.664583404858906,2.9458333402872086,184.25
2015-12-10,0.9104166564842066,21.55833327770233,17.89583331346512,39.24166671435038,10.75,91.54166666666667,15.476190476190476,713.3869575832201,,32.666666666666664,3.612499992052714,0.36300000243566255,22.21666657924652,2.9041666785875955,182.33333333333334
2015-12-11,1.1137499983112018,22.987500111262005,21.34166665871938,44.079166889190674,9.041666666666666,103.91666666666667,25.0,712.4608685037364,,33.208333333333336,5.812499980131785,0.2670909115113318,22.74874997138977,2.8416666785875955,167.70833333333334
2015-12-12,1.3316666757067044,32.104166865348816,19.395833492279053,51.254166762034096,3.0526315789473686,124.70833333333333,40.34782608695652,711.8333307902018,,64.0,5.820833285649617,0.13320000022649764,20.818749984105427,3.245833312471708,150.29166666666666
2015-12-13,0.9166666691501936,22.52916665871938,16.016666769981384,38.34166646003723,6.333333333333333,164.5,26.285714285714285,711.7333323160807,,40.083333333333336,4.200000026951665,0.348545456294563,20.542083422342937,5.283333361148834,203.25
2015-12-14,0.8162500038743019,18.75416660308838,14.479166607062021,33.02916653951009,10.625,60.583333333333336,13.055555555555555,712.5249989827474,,31.291666666666668,3.7291666766007743,0.3796363603323698,18.18874990940094,2.754166672627131,188.83333333333334
2015-12-15,0.9420833264787992,23.975000143051147,18.141666690508526,41.887499968210854,9.666666666666666,76.66666666666667,17.263157894736842,711.2666651407877,,30.833333333333332,4.34347821318585,0.3866363665597005,21.12833325068156,3.130434829255809,184.95833333333334
2015-12-16,0.8491666615009308,16.62916652361552,13.637500007947287,30.074999968210857,12.434782608695652,75.75,12.521739130434783,712.9826049804688,,36.166666666666664,5.068181829019026,0.3326363605023785,16.816249926884968,5.212500010927518,111.70833333333333
2015-12-17,0.977083341528972,18.512500007947285,15.220833202203115,33.54583350817362,12.166666666666666,76.3913043478261,18.9,714.7124964396158,,30.458333333333332,4.817391302274621,0.29999999541111966,14.786249915758768,3.3304347836452983,158.66666666666666
2015-12-18,0.9874999970197678,18.050000150998432,13.74583331743876,31.612500270207722,13.347826086956522,94.58333333333333,14.904761904761905,716.908332824707,,40.666666666666664,5.782608716384225,0.32372726732864976,12.939999977747599,4.741666664679845,119.33333333333333
2015-12-19,0.8608333294590315,13.412499904632568,11.116666634877523,24.341666618982952,14.583333333333334,61.458333333333336,13.608695652173912,716.8874994913737,,54.166666666666664,4.652173954507579,0.3233636356466873,13.55875015258789,4.408333366115888,120.375
2015-12-20,1.2091666758060455,17.508333325386047,14.975000202655792,32.299999952316284,7.045454545454546,87.70833333333333,27.333333333333332,715.2416636149088,,68.66666666666667,4.382608724677044,0.13999999852173708,15.073333303133646,2.6083333094914756,147.66666666666666
2015-12-21,1.8033333296577136,43.141666889190674,20.31666660308838,63.141667207082115,2.5714285714285716,162.16666666666666,31.0,714.0791727701823,,50.875,5.183333327372869,0.09029999990016221,20.808333158493042,3.6125000019868216,186.95833333333334
2015-12-22,1.9283333271741867,40.72499990463257,24.71666657924652,65.11666623751323,5.238095238095238,171.54545454545453,38.875,712.0208282470703,,54.083333333333336,6.39166663090388,0.1998333334728765,20.211249828338623,2.8666666448116302,180.04166666666666
2015-12-23,1.2470833385984104,29.06666640440623,16.045833349227905,44.87916652361552,8.916666666666666,87.79166666666667,12.952380952380953,710.7916717529297,,28.458333333333332,3.795238074802217,0.32316666801731725,23.078333377838135,3.087499996026357,176.75
2015-12-24,0.9970833311478297,25.599999944369,15.02916673819224,40.40833338101705,10.916666666666666,67.04166666666667,16.7,712.3083267211914,,27.5,3.7130434616752295,0.35781817811287264,23.745416561762493,3.42916668454806,189.125
2015-12-25,1.0075000027815502,20.099999984105427,12.183333337306976,32.083333333333336,13.125,55.708333333333336,24.642857142857142,713.283332824707,,44.958333333333336,4.2750000059604645,0.3462727306495336,21.24374993642171,3.149999996026357,175.04166666666666
2015-12-26,1.2804166773955028,24.366666714350384,15.24999996026357,39.38750020662943,10.125,81.04347826086956,,711.3041585286459,,64.54166666666667,4.130434782608695,0.2187272716228935,20.55083354314168,3.46521738819454,168.16666666666666
2015-12-27,1.0445833231012027,24.747619197482155,11.454166690508524,33.84999966621399,8.625,370.0416666666667,,710.8695599099864,,53.75,3.443478252576745,0.2578333321143873,15.817499995231628,8.949999968210856,206.29166666666666
2015-12-28,0.8949999908606211,12.091666658719381,12.150000055631002,24.104166666666668,13.458333333333334,121.52173913043478,,713.4625040690104,,28.708333333333332,3.9904761768522716,0.35445454714565794,12.807083368301392,6.88333331545194,166.75
2015-12-29,1.1233333374063175,16.741666674613953,12.46666677792867,29.02916685740153,9.416666666666666,79.91666666666667,,713.3500010172526,,51.208333333333336,5.833333273728688,0.2997999992221594,11.726666688919067,3.4916666597127914,131.25
2015-12-30,1.1966666529575984,18.395833333333332,12.904166539510092,31.100000301996868,7.125,85.0,,715.3541615804037,,61.75,4.55416668454806,0.23359999898821115,13.349166711171469,3.8416667133569717,140.95833333333334
2015-12-31,1.1029166703422864,17.5041667620341,10.333333293596903,27.637500127156574,5.958333333333333,35.45454545454545,,715.8583297729492,,90.04166666666667,3.6458333233992257,0.053200000105425714,11.236666679382324,4.91250001390775,87.58333333333333
2016-01-01,1.063333327571551,13.97083350022634,7.808333337306976,21.587499777475994,7.5,34.375,,717.4000015258789,0.0,92.54545454545455,3.0416666766007743,0.016166666891270626,7.307916661103566,5.675000011920929,89.04166666666667
2016-01-02,1.066250003874302,11.191666642824808,8.070833325386047,19.09583322207133,6.958333333333333,27.125,,717.2708358764648,0.0,90.36842105263158,3.345833331346512,0.021083333432519186,5.160000006357829,3.8416666885217032,86.125
2016-01-03,1.1016666789849598,16.15416689713796,9.549999992052713,25.512500047683716,6.260869565217392,39.0,,716.783342997233,0.0,76.41666666666667,3.933333327372869,0.09733333423112829,9.326249996821085,4.308333312471707,114.91666666666667
2016-01-04,1.014583334326744,13.854166785875956,8.695833365122477,22.375,9.25,39.458333333333336,,716.4869570524796,0.0,76.79166666666667,3.645833343267441,0.029916666448116302,9.736249923706055,4.379166672627131,81.41666666666667
2016-01-05,0.8416666587193807,12.941666722297668,8.17916664481163,20.94166648387909,10.333333333333334,37.041666666666664,,715.5666707356771,0.0,76.54166666666667,3.486956534178361,0.038416666250365474,10.349583268165588,3.8625000019868216,74.70833333333333
2016-01-06,1.2433332999547322,19.262500087420147,15.654166678587595,34.733333031336464,7.217391304347826,87.45833333333333,,714.1708297729492,0.0,68.91666666666667,5.720833281675975,0.16008333145388556,14.225416660308838,2.958333343267441,151.04166666666666
2016-01-07,1.07791664203008,21.299999912579853,14.275000095367432,35.370833237965904,6.916666666666667,69.95833333333333,,713.2083282470703,0.0,46.0,4.279166728258133,0.17558333664783277,18.233333349227905,4.033333331346512,203.41666666666666
2016-01-08,0.8516666640837988,25.433333317438763,15.516666690508524,40.720833698908486,7.0,81.04166666666667,,712.0750071207682,0.0,43.541666666666664,5.812500019868215,0.14662500073124343,17.576249917348225,3.249999995032946,176.79166666666666
2016-01-09,0.645833338300387,17.56250003973643,12.137500067551931,29.520833174387615,12.333333333333334,69.95833333333333,,714.0458348592123,0.0,26.75,4.058333347241084,0.16641666544698333,16.175000031789143,4.420833299557368,189.58333333333334
2016-01-10,0.5908333311478297,11.566666722297668,7.558333297570546,18.93333327770233,18.791666666666668,25.90909090909091,,715.8541717529297,0.0,49.25,3.760869585949442,0.17533333264388298,9.962916692097982,6.5458333392937975,80.58333333333333
2016-01-11,0.5762499844034513,14.262500007947287,11.979166686534882,26.070833444595337,11.083333333333334,60.083333333333336,,715.2916692097982,0.0,64.0,5.4833333392937975,0.167916664518998,9.136666705211004,4.512499998013179,122.75
2016-01-12,0.6120833195745945,15.908333241939545,12.216666718324026,27.949999928474426,10.375,69.375,,716.4500045776367,0.0,62.208333333333336,4.837500015894572,0.13820833244729633,11.130416671435038,3.8124999900658927,145.95833333333334
2016-01-13,0.732916651914517,18.858333190282185,12.583333214124044,31.27916657924652,6.0,78.20833333333333,,715.3916600545248,0.0,75.95833333333333,5.633333335320155,0.06416666763834655,10.529583434263865,3.083333353201548,156.20833333333334
2016-01-14,0.9508333019912243,24.49166675408681,17.287500023841858,41.54999987284342,10.45,108.91666666666667,,713.2583363850912,0.0,59.791666666666664,4.933333396911621,0.1635833363737523,16.136249979337055,3.358333334326744,175.625
2016-01-15,0.5866666547954082,20.862499912579853,14.433333416779837,35.100000063578285,9.541666666666666,57.541666666666664,,712.6916656494141,0.0,24.166666666666668,3.865217405816783,0.18137499835089935,19.180416623751324,3.058333312471708,195.04166666666666
2016-01-16,0.47083332637945813,16.762500206629436,15.145833333333334,31.72499958674113,9.541666666666666,133.0,,712.9304358440896,0.0,18.083333333333332,4.416666676600774,0.1869583316729404,19.273333430290222,8.054166634877523,237.91666666666666
2016-01-17,0.4762499878803889,12.491666754086813,9.64166663090388,21.954166412353516,18.0,32.375,,715.1666692097982,0.0,41.416666666666664,4.379166662693024,0.18320833571002973,12.602916638056437,5.170833359162013,103.91666666666667
2016-01-18,0.6787499822676182,15.487499992052713,13.270833333333334,28.570833166440327,15.541666666666666,67.52173913043478,,716.2125015258789,0.0,44.291666666666664,6.183333327372869,0.17891666655486915,14.046249985694885,4.258333335320155,149.45833333333334
2016-01-19,0.8341666460037231,16.691666682561237,15.45416671037674,31.970833500226338,14.434782608695652,78.95833333333333,,715.5708287556967,0.0,50.833333333333336,5.065217370572298,0.18012499975642035,15.271666646003723,3.166666646798452,173.04166666666666
2016-01-20,0.9474999755620956,18.387500127156574,17.987499912579853,36.18333347638448,14.708333333333334,98.95833333333333,,714.4958343505859,0.0,42.416666666666664,6.362499972184499,0.17754166708618868,17.946249842643738,3.5916666835546494,160.125
2016-01-21,0.6229166425764561,18.612499992052715,15.112500031789144,33.52916693687439,12.833333333333334,100.29166666666667,,714.4304358440896,0.0,30.208333333333332,4.149999966224034,0.18462500188616104,18.74791665871938,5.908333371082942,175.30434782608697
2016-01-22,0.6837499799827734,13.316666722297668,11.625000019868216,24.766666452089947,16.0,72.68181818181819,10.4,716.8608743418818,0.0,31.208333333333332,4.420833309491475,0.18291666842803048,14.162083347638449,3.750000014901161,132.875
2016-01-23,0.7129166424274445,14.362500031789144,11.633333424727121,25.804166833559673,14.043478260869565,57.75,12.652173913043478,716.0750045776367,0.0,39.375,4.504166642824809,0.18741666947607882,12.434999903043112,3.7374999870856604,143.95833333333334
2016-01-24,0.9070833126703898,13.21666661898295,14.270833333333334,27.31666660308838,16.791666666666668,76.0909090909091,21.043478260869566,713.7499949137369,0.0,42.583333333333336,5.52916665871938,0.18162499976460822,14.432916740576426,3.037499984105428,167.45833333333334
2016-01-25,0.90833330899477,20.945833166440327,15.56249988079071,36.30833347638448,12.0,91.95833333333333,18.15,713.1041641235352,0.0,29.125,4.654166678587596,0.13575000288255978,19.668333490689594,4.483333324392636,170.70833333333334
2016-01-26,0.8370833074053129,18.616666674613953,12.604166626930237,31.02916673819224,13.791666666666666,86.41666666666667,16.0,714.3625106811523,0.0,51.583333333333336,4.737500001986821,0.1674583341324857,15.167083342870077,5.96666660408179,138.0
2016-01-27,0.5799999820149463,15.943478211112645,11.086956542471182,26.856521772301715,12.043478260869565,22.26086956521739,8.818181818181818,716.8227400346236,0.0,75.78260869565217,3.1611111164093018,0.030086956634793594,6.736086990522302,5.086363586512479,180.1304347826087
2016-01-28,0.5166666482885679,16.05416675408681,12.81250003973643,28.691666682561237,7.2272727272727275,38.416666666666664,11.153846153846153,716.2624969482422,0.0,50.916666666666664,3.227272727272727,0.20174999843584374,12.296666701634726,4.629166667660077,231.95833333333334
2016-01-29,0.773333323498567,17.175000071525574,13.137499928474426,30.133333881696064,12.125,56.708333333333336,16.36842105263158,714.8958333333334,0.0,43.708333333333336,3.904545469717546,0.19362500098456317,15.122916579246521,2.6166666597127914,184.875
2016-01-30,0.862499992052714,20.708333412806194,16.92083344856898,37.416666666666664,10.666666666666666,69.375,18.238095238095237,713.2291666666666,0.0,29.0,4.570833335320155,0.16970833378339498,19.500416835149128,3.2583333353201547,184.04166666666666
2016-01-31,0.6379166543483734,19.991666714350384,17.320833325386047,37.12916684150696,7.333333333333333,58.0,14.0625,712.8374989827474,0.0,17.083333333333332,3.4681818160143765,0.2101249998086132,23.40374994277954,4.850000003973643,250.16666666666666
2016-02-01,0.8312499821186066,17.81250015894572,17.40833342075348,35.01666680971781,25.416666666666668,65.0,20.9,711.5708338419596,0.0,25.208333333333332,4.486956503080285,0.21125000294220322,22.420416752497356,2.8375000059604645,203.29166666666666
2016-02-02,0.6749999895691872,14.295833428700766,13.708333293596903,27.82083336512248,19.208333333333332,83.04166666666667,12.95,711.8083318074545,0.0,30.208333333333332,4.5999999940395355,0.20270833371129507,18.628333290417988,5.387500002980232,111.91666666666667
2016-02-03,0.5941666613022486,13.708333134651184,11.941666642824808,25.46666669845581,20.333333333333332,69.25,12.894736842105264,715.0083389282227,0.0,28.125,4.895833373069763,0.2047500008775387,14.921666781107584,6.033333336313565,99.45833333333333
2016-02-04,0.5120833168427149,11.358333388964335,9.587500015894571,20.77916657924652,25.166666666666668,43.625,8.8,717.4958318074545,0.0,35.541666666666664,4.88095235824585,0.20554166696577644,11.452916741371155,6.516666670640309,76.16666666666667
2016-02-05,0.6954166541496912,13.449999988079071,11.333333194255829,24.620833436648052,18.541666666666668,59.791666666666664,14.0,716.7083358764648,0.0,53.166666666666664,4.399999966224034,0.1938333312573377,10.242083350817362,5.116666639844577,103.83333333333333
2016-02-06,0.7133333136638006,16.695833206176758,15.050000111262003,31.57083324591319,16.875,67.125,14.652173913043478,717.6624984741211,0.0,40.375,4.5041666229565935,0.2026666660870736,13.962083339691162,3.6833333522081375,167.5
2016-02-07,0.8195833216110865,12.633333384990692,14.045833309491476,26.4958332379659,19.5,67.66666666666667,18.130434782608695,716.2000020345052,0.0,33.625,4.629166642824809,0.17991666755794236,14.492083509763082,2.854166656732559,171.58333333333334
2016-02-08,0.9545833269755045,19.858333349227905,16.49166663487752,36.149999936421715,13.695652173913043,90.0,15.3,716.9375050862631,0.0,31.0,4.808333327372869,0.13295833252292746,14.962916612625122,5.308333312471707,133.83333333333334
2016-02-09,0.784999984006087,13.824999968210856,12.23333336909612,25.90833310286204,21.625,59.291666666666664,12.3125,717.3333358764648,0.0,29.75,4.458333343267441,0.20070832989100987,15.410833358764648,4.783333316445351,105.875
2016-02-10,0.5375000064571699,16.270833293596905,14.75000003973643,30.824999570846558,17.041666666666668,57.916666666666664,11.894736842105264,716.9541702270508,0.0,29.041666666666668,4.77916665871938,0.20787499910996607,16.46749997138977,3.662499984105428,170.54166666666666
2016-02-11,0.5829167092839876,17.40416677792867,19.72500018278758,36.945833126703896,15.375,78.58333333333333,14.772727272727273,715.5624949137369,0.0,26.708333333333332,5.066666662693024,0.20591666584368795,19.450416803359985,3.5333333065112433,176.20833333333334
2016-02-12,0.5445833553870519,15.445833325386047,16.245833317438763,31.508333206176758,18.782608695652176,75.83333333333333,14.363636363636363,715.7916615804037,0.0,22.25,5.187499990065892,0.21045833232346922,21.587916771570843,3.925000006953875,153.04166666666666
2016-02-13,0.6116666744152705,17.56666672229767,15.958333293596903,33.34999990463257,15.625,96.25,20.708333333333332,715.8999989827474,0.0,45.125,7.0043478115745215,0.20100000069942325,19.31041653951009,5.141666640837987,127.375
2016-02-14,0.5695833663145701,15.71666669845581,16.00833336512248,31.558333158493042,15.041666666666666,66.125,14.73913043478261,713.349993387858,0.0,51.875,5.2708333532015486,0.20512500207405537,19.178333322207134,4.087499976158142,127.95833333333333
2016-02-15,0.5695833563804626,23.4375,22.179166714350384,45.391666650772095,12.375,76.04166666666667,15.421052631578947,712.8958257039388,0.0,23.5,4.358333319425583,0.21808333167185387,23.36916669209798,4.862499982118607,191.33333333333334
2016-02-16,0.6695833553870519,18.625,20.391666730244953,38.80833307902018,22.208333333333332,85.52173913043478,17.695652173913043,713.875,0.0,34.958333333333336,5.645833363135655,0.21233333445464572,22.303750038146973,4.108333344260852,141.95833333333334
2016-02-17,0.6233333547910055,17.983333349227905,15.06666648387909,32.85416650772095,13.791666666666666,84.91666666666667,21.708333333333332,715.2625020345052,0.0,58.541666666666664,7.562500109275182,0.17704166607776037,20.518333355585735,5.841666643818219,115.5
2016-02-18,0.5079166740179062,15.59166661898295,12.30833331743876,27.729166587193806,13.916666666666666,65.91666666666667,20.583333333333332,715.1458358764648,0.0,59.875,4.5374999940395355,0.20429166714893654,20.748749891916912,5.291666706403096,90.66666666666667
2016-02-19,0.7704166769981384,18.87916644414266,18.175000031789143,36.85416650772095,15.166666666666666,127.65217391304348,31.583333333333332,714.7347810164741,0.0,59.791666666666664,6.254545482722196,0.20308333390858024,20.867500106493633,4.304166704416275,134.66666666666666
2016-02-20,0.7683333406845728,17.620833317438763,16.545833309491474,33.987500031789146,14.043478260869565,92.08333333333333,33.25,714.2458292643229,0.0,62.541666666666664,4.941666662693024,0.17862500029150397,21.16041672229767,4.062500004967053,128.66666666666666
2016-02-21,0.6266666998465856,20.47083342075348,15.295833230018616,35.566666762034096,13.333333333333334,70.79166666666667,26.541666666666668,713.625,0.0,69.41666666666667,5.316666632890701,0.14920833345968276,21.25,4.4958333770434065,136.58333333333334
2016-02-22,0.633333370089531,21.166666507720947,15.566666642824808,36.566667000452675,13.333333333333334,61.541666666666664,20.61904761904762,712.5347847316576,0.0,64.5,3.973913068356721,0.16770833193246895,21.825416644414265,4.5625,108.95833333333333
2016-02-23,0.45250001549720764,17.525000055631,19.858333309491474,37.22083330154419,10.666666666666666,250.875,22.0,711.3958384195963,0.0,28.041666666666668,3.743478235991105,0.2376666641794145,25.022083242734272,9.21249994635582,223.45833333333334
2016-02-24,0.4391666998465856,14.40416669845581,15.375,29.6166668732961,19.875,52.125,8.0625,716.3791732788086,0.0,32.5,4.440909093076533,0.22158333626187718,15.360416690508524,5.6583333015441895,125.0
2016-02-25,0.5409091196276925,11.81363651969216,12.059090841900218,23.713636441664264,25.318181818181817,60.65217391304348,13.571428571428571,716.0909118652344,0.0,31.045454545454547,4.833333344686599,0.22318181556395508,16.702272848649457,4.9227272705598315,104.04545454545455
2016-02-26,0.49125001827875775,12.774999976158142,14.137500087420145,26.745833317438763,20.166666666666668,54.05263157894737,12.375,716.7958399454752,0.0,60.5,4.879166642824809,0.13354166868763664,15.386666695276896,7.162500103314717,79.125
2016-02-27,0.5120833516120911,13.558333396911621,12.974999904632568,26.370833317438763,16.130434782608695,45.958333333333336,12.772727272727273,715.808339436849,0.0,73.45833333333333,4.899999981341154,0.05745833328304192,15.34624989827474,5.495652178059453,70.66666666666667
2016-02-28,0.6150000244379044,13.75000011920929,13.60833332935969,27.1916667620341,16.043478260869566,49.583333333333336,15.826086956521738,714.1999994913737,0.0,66.625,3.9173912898353906,0.2004583344096318,19.47333327929179,3.954166645805041,101.70833333333333
2016-02-29,0.8425000210603079,19.391666769981384,17.49166675408681,36.7041662534078,16.17391304347826,81.45833333333333,19.625,713.947825556216,0.0,53.041666666666664,4.945833335320155,0.22099999998075268,21.607083241144817,4.641666700442632,129.25
