,NORTE,NORTE,NORTE,NORTE,NORTE,NORTE,NORTE,NORTE,NORTE,NORTE,NORTE,NORTE,NORTE,NORTE,NORTE
,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR
,ppm,ppb,ppb,ppb,ppb,ug/m3,ug/m3,mmhg,mm/hr,%,ppb,KW/m2,DegC,km/hr,Deg
Date,,,,,,,,,,,,,,,
2015-02-05,2.7208333333333337,8.083333333333334,9.354166666666666,17.4375,8.833333333333334,48.083333333333336,,721.3625000000001,,80.04166666666667,1.9588235294117646,0.06516666666666666,11.855416666666665,5.241666666666666,117.91666666666667
2015-02-06,1.8765217391304347,10.013043478260867,8.421739130434782,18.43478260869565,8.0,50.43478260869565,,722.3000000000001,,81.21739130434783,1.919047619047619,0.05981818181818182,10.967826086956523,5.421739130434782,99.73913043478261
2015-02-07,1.3358333333333334,9.862500000000002,13.637499999999996,23.5,17.666666666666668,115.91666666666667,,717.3458333333333,,65.16666666666667,2.4875000000000003,0.33133333333333337,15.94833333333333,4.354166666666667,166.16666666666666
2015-02-08,0.7141666666666665,4.741666666666668,7.820833333333336,12.5625,26.458333333333332,50.208333333333336,,713.375,,42.125,2.645833333333333,0.3858333333333333,22.37708333333333,5.7625,236.79166666666666
2015-02-09,0.6945833333333332,4.974999999999999,9.020833333333334,13.995833333333335,25.166666666666668,59.958333333333336,,716.775,,33.958333333333336,3.224999999999999,0.37108333333333327,22.761666666666667,6.483333333333334,169.45833333333334
2015-02-10,0.7639130434782611,5.217391304347827,9.404347826086958,14.621739130434783,30.0,97.04347826086956,,715.1695652173913,,42.52173913043478,4.665217391304347,0.36600000000000005,20.645217391304346,5.917391304347827,161.47826086956522
2015-02-11,0.7508333333333335,9.9,9.641666666666664,19.541666666666664,26.166666666666668,80.125,,713.6500000000001,,49.708333333333336,5.4375,0.35874999999999996,19.301249999999996,6.899999999999999,166.08333333333334
2015-02-12,0.5429166666666666,4.2541666666666655,5.695833333333333,9.95,17.041666666666668,19.181818181818183,,720.5916666666667,,82.79166666666667,1.9049999999999998,0.026000000000000006,13.649999999999999,5.737500000000001,85.625
2015-02-13,0.8866666666666667,7.975000000000001,9.275,17.25,17.791666666666668,54.5,,722.3416666666667,,78.75,2.9000000000000004,0.11783333333333333,12.658333333333333,4.333333333333333,94.58333333333333
2015-02-14,0.8958333333333334,7.949999999999999,9.4125,17.3625,8.791666666666666,57.833333333333336,,720.6916666666666,,83.70833333333333,2.6166666666666667,0.04816666666666667,14.256250000000001,3.4291666666666667,143.0
2015-02-15,1.02625,7.791666666666667,8.9875,16.779166666666665,11.956521739130435,75.83333333333333,,715.9958333333334,,81.70833333333333,2.0238095238095237,0.13683333333333333,16.8075,3.2916666666666665,170.75
2015-02-16,0.9054166666666666,11.0,5.891666666666666,16.891666666666662,18.833333333333332,65.91666666666667,,713.0416666666666,,61.416666666666664,2.1913043478260867,0.3485833333333333,19.55041666666667,6.504166666666667,184.91666666666666
2015-02-17,0.6904166666666666,9.395833333333334,5.120833333333333,14.516666666666667,16.958333333333332,36.583333333333336,,718.9458333333333,,70.375,2.022727272727273,0.09416666666666668,9.2425,4.675,122.95833333333333
2015-02-18,0.9065217391304347,10.782608695652176,7.634782608695652,18.417391304347827,20.47826086956522,59.91304347826087,,721.7782608695651,,58.08695652173913,2.621739130434783,0.3875000000000001,12.362173913043478,6.2434782608695665,157.7391304347826
2015-02-19,0.8141666666666668,5.7749999999999995,8.333333333333334,14.108333333333333,21.041666666666668,62.333333333333336,,719.7666666666665,,62.916666666666664,3.170833333333334,0.3666666666666667,14.007083333333334,6.029166666666669,160.5
2015-02-20,1.03375,6.4750000000000005,9.591666666666667,16.066666666666666,23.5,86.125,,713.3333333333335,,64.45833333333333,2.321739130434783,0.35708333333333336,18.30375,4.9875,175.25
2015-02-21,1.19,10.504166666666668,10.629166666666668,21.133333333333333,24.208333333333332,95.70833333333333,,711.6125000000002,,55.541666666666664,3.954166666666666,0.3780833333333333,21.953333333333333,5.600000000000001,183.33333333333334
2015-02-22,1.1547826086956523,5.72608695652174,10.152173913043477,15.878260869565219,25.272727272727273,90.0909090909091,,714.1086956521739,,61.34782608695652,6.8,0.30654545454545457,22.22086956521739,5.426086956521739,153.47826086956522
2015-02-23,0.6070833333333334,2.4875,3.5000000000000013,5.987500000000001,12.041666666666666,22.954545454545453,,721.5416666666665,,79.75,1.9368421052631577,0.05516666666666667,9.12375,5.983333333333332,66.91666666666667
2015-02-24,0.8108333333333332,5.5736842105263165,5.141666666666667,9.608333333333333,8.541666666666666,18.043478260869566,,717.9,,84.04166666666667,1.9083333333333332,0.05125,4.440833333333334,5.974999999999999,92.45833333333333
2015-02-25,0.9033333333333332,4.247826086956523,6.012499999999999,10.1,19.666666666666668,40.75,,712.7500000000001,,60.75,3.104166666666666,0.3978333333333333,12.326250000000002,6.9333333333333345,128.70833333333334
2015-02-26,1.0400000000000003,7.466666666666666,7.483333333333334,14.949999999999998,29.125,83.875,,714.6041666666669,,50.666666666666664,5.916666666666668,0.40475,15.926666666666668,10.291666666666666,152.04166666666666
2015-02-27,0.7704166666666664,3.1791666666666667,5.25,8.429166666666667,20.333333333333332,12.0,,719.0208333333334,,86.25,1.8611111111111107,0.049249999999999995,7.065416666666668,8.483333333333333,59.625
2015-02-28,1.0552173913043479,5.82,6.566666666666667,11.495833333333335,12.791666666666666,48.65217391304348,,718.5916666666666,,79.66666666666667,1.9434782608695655,0.16491666666666668,8.063333333333334,4.183333333333333,98.95833333333333
2015-03-01,1.096666666666667,4.979166666666667,7.3999999999999995,12.379166666666668,8.875,59.916666666666664,,718.8166666666667,,82.125,2.391666666666667,0.15375,11.379583333333334,4.5875,85.875
2015-03-02,0.965,5.583333333333333,6.066666666666667,11.650000000000004,8.791666666666666,24.875,,719.3250000000002,,87.625,2.3238095238095235,0.05533333333333334,11.41375,4.754166666666666,85.25
2015-03-03,1.2891666666666668,7.970833333333334,8.033333333333333,16.004166666666666,21.85,82.22727272727273,,712.9958333333333,,75.95833333333333,2.566666666666666,0.3818333333333333,16.523750000000003,4.6499999999999995,119.91666666666667
2015-03-04,1.2066666666666666,6.150000000000002,7.9916666666666645,14.141666666666666,25.375,113.20833333333333,,710.4041666666667,,72.45833333333333,2.3666666666666667,0.32183333333333336,21.040833333333342,5.329166666666668,183.5
2015-03-05,0.7374999999999999,2.220833333333333,3.4958333333333336,5.716666666666666,20.541666666666668,23.916666666666668,,723.6125000000001,,64.70833333333333,1.8357142857142859,0.11941666666666667,9.21083333333333,8.0375,64.20833333333333
2015-03-06,0.8441666666666667,2.327272727272727,5.433333333333334,7.633333333333333,26.625,24.666666666666668,,726.2166666666667,,51.291666666666664,4.1,0.14758333333333337,7.9766666666666675,7.0083333333333355,91.0
2015-03-07,0.9470833333333332,2.7708333333333335,6.258333333333334,9.029166666666665,27.041666666666668,44.916666666666664,,722.9791666666666,,50.416666666666664,3.108333333333333,0.2830833333333333,10.306666666666667,7.304166666666667,112.25
2015-03-08,1.2041666666666666,4.229166666666667,8.045833333333333,12.274999999999999,19.541666666666668,61.416666666666664,,717.9874999999998,,67.33333333333333,4.308695652173913,0.21275,13.593750000000002,4.6000000000000005,120.375
2015-03-09,1.2299999999999998,4.6375,7.895833333333332,12.533333333333331,21.458333333333332,55.125,,712.85,,69.79166666666667,2.6374999999999997,0.35483333333333333,18.01375,6.849999999999998,155.70833333333334
2015-03-10,1.0233333333333334,3.0499999999999994,5.8500000000000005,8.9,16.083333333333332,30.956521739130434,,715.3958333333334,,81.33333333333333,1.8833333333333329,0.05516666666666667,16.433333333333334,5.0125,104.375
2015-03-11,1.0316666666666667,3.7,5.687500000000001,9.283333333333333,21.25,13.428571428571429,,718.6833333333334,,73.16666666666667,1.81875,0.17483333333333337,16.14833333333333,4.075000000000001,141.375
2015-03-12,1.2879166666666668,8.791666666666668,8.366666666666665,17.158333333333335,23.833333333333332,,,717.4708333333333,,65.20833333333333,2.775,0.4475833333333333,17.087500000000002,4.9625,141.375
2015-03-13,1.304166666666667,4.125,9.220833333333335,13.345833333333333,22.458333333333332,,,716.0791666666668,,69.375,2.454166666666667,0.13375,16.352500000000003,3.3875000000000006,211.0
2015-03-14,1.8324999999999998,11.358333333333334,11.187499999999998,22.545833333333334,11.625,,,717.7624999999999,,74.83333333333333,2.1791666666666667,0.08633333333333333,16.041666666666668,3.5916666666666672,187.0
2015-03-15,1.3304166666666666,4.391666666666666,8.475000000000001,12.866666666666665,17.083333333333332,,,720.3291666666665,,78.5,2.5695652173913044,0.07533333333333335,15.789166666666665,5.779166666666668,135.625
2015-03-16,1.1245833333333335,2.0083333333333333,6.333333333333335,8.341666666666669,27.958333333333332,,,719.9249999999998,,80.54166666666667,2.0190476190476194,0.06515384615384615,15.145833333333334,4.525,176.04166666666666
2015-03-17,1.7425,10.445833333333333,8.958333333333334,19.404166666666665,9.5,,,717.6249999999999,,84.75,2.080000000000001,0.10616666666666665,16.639583333333338,3.962500000000001,147.20833333333334
2015-03-18,1.7645833333333336,8.24583333333333,8.987499999999999,17.233333333333334,12.541666666666666,,,715.125,,78.33333333333333,2.2375,0.21566666666666667,19.238333333333333,3.5541666666666667,149.33333333333334
2015-03-19,1.6191666666666669,6.491666666666668,7.754166666666666,14.245833333333332,18.708333333333332,,,713.5166666666668,,73.70833333333333,2.787499999999999,0.2612307692307692,21.324166666666667,5.733333333333333,150.25
2015-03-20,1.3120833333333333,5.020833333333333,6.766666666666667,11.787500000000001,16.125,,,715.3916666666669,,77.83333333333333,3.025,0.156,21.74916666666667,5.254166666666667,132.375
2015-03-21,1.3166666666666667,3.604166666666668,6.175000000000001,9.779166666666665,18.0,,,715.9583333333334,,79.04166666666667,1.8869565217391298,0.14046153846153844,19.407499999999995,4.075,167.91666666666666
2015-03-22,1.2579166666666663,2.9124999999999996,5.054166666666667,7.966666666666668,25.40909090909091,,,716.0458333333332,,67.0,2.2086956521739127,0.39007142857142857,23.015416666666667,5.9916666666666645,96.5
2015-03-23,1.5120833333333332,5.545833333333334,7.829166666666666,13.375,29.75,,,716.3666666666667,,56.291666666666664,3.5333333333333337,0.4001428571428572,23.92125,7.820833333333333,147.33333333333334
2015-03-24,1.1737499999999998,2.85,6.558333333333334,9.408333333333333,30.0,,,714.5708333333333,,55.125,4.379166666666667,0.4149285714285714,23.096666666666664,7.449999999999999,129.45833333333334
2015-03-25,1.2979166666666666,3.5124999999999997,6.666666666666668,10.179166666666665,23.5,,,712.6208333333334,,73.20833333333333,3.3458333333333337,0.36746153846153845,21.695000000000004,7.224999999999999,141.125
2015-03-26,1.1529166666666666,3.229166666666668,4.6875,7.916666666666667,22.166666666666668,,,715.5541666666667,,63.041666666666664,2.3869565217391306,0.19484615384615384,20.00375,7.458333333333332,118.04166666666667
2015-03-27,1.2621739130434784,5.3954545454545455,6.991304347826087,12.22608695652174,30.652173913043477,,,720.2391304347826,,39.56521739130435,4.613636363636362,0.4076923076923077,20.287391304347825,5.843478260869567,131.2608695652174
2015-03-28,1.45125,8.008333333333331,8.395833333333334,16.404166666666665,28.291666666666668,,,718.1333333333333,,39.5,3.795833333333334,0.43092857142857144,21.261666666666663,6.358333333333334,143.33333333333334
2015-03-29,1.4282608695652175,5.708695652173913,7.582608695652173,13.291304347826086,33.56521739130435,,,716.5956521739131,,51.91304347826087,5.734782608695652,0.41076923076923083,23.211739130434783,6.843478260869564,156.2173913043478
2015-03-30,1.3091666666666668,4.895833333333333,6.449999999999999,11.345833333333331,28.708333333333332,,,716.6708333333332,,59.875,5.025,0.43764285714285706,23.36791666666667,8.362499999999999,146.79166666666666
2015-03-31,1.2799999999999998,3.954166666666666,5.470833333333331,9.425,22.541666666666668,,,715.0208333333335,,72.08333333333333,3.079166666666666,0.14407142857142857,21.584166666666665,6.716666666666666,95.58333333333333
2015-04-01,1.3325,4.6375,5.650000000000001,10.287500000000001,24.875,,,712.6874999999999,,68.875,2.3458333333333337,0.3757142857142858,23.420833333333334,6.95,135.625
2015-04-02,1.3987499999999997,3.9999999999999996,6.483333333333334,10.483333333333333,31.291666666666668,,,713.1875,,62.583333333333336,3.445833333333334,0.4025,25.545416666666664,7.266666666666667,152.625
2015-04-03,1.274166666666667,2.5666666666666664,4.341666666666666,6.908333333333332,25.375,,,713.7958333333335,,69.45833333333333,2.3041666666666667,0.3360714285714285,25.39791666666667,6.966666666666668,107.83333333333333
2015-04-04,1.1799999999999997,2.295833333333333,3.9875000000000003,6.283333333333332,20.125,,,718.5541666666667,,85.5,1.952631578947368,0.053923076923076935,17.650000000000002,7.429166666666666,68.70833333333333
2015-04-05,1.3654166666666667,3.3249999999999997,4.675,8.000000000000002,23.458333333333332,,,714.3791666666667,,76.08333333333333,2.038095238095238,0.34978571428571437,19.959583333333335,6.2375,133.25
2015-04-06,1.4483333333333333,4.854166666666667,5.279166666666668,10.133333333333333,13.956521739130435,,,713.1666666666669,,80.33333333333333,2.1904761904761907,0.10735714285714285,22.098750000000006,5.245833333333334,107.25
2015-04-07,1.4533333333333331,5.0249999999999995,6.0375000000000005,11.0625,18.458333333333332,,,714.0083333333333,,76.91666666666667,2.0541666666666667,0.18457142857142855,22.646250000000006,5.279166666666666,105.16666666666667
2015-04-08,1.4254166666666668,4.550000000000001,6.3374999999999995,10.887500000000001,13.375,,,712.8041666666667,,77.0,1.8863636363636358,0.14361538461538462,22.40583333333333,5.179166666666667,114.54166666666667
2015-04-09,1.5608333333333333,5.016666666666667,6.783333333333334,11.800000000000002,31.625,,,711.8083333333334,,63.958333333333336,2.304347826086956,0.38357142857142856,26.63333333333333,6.779166666666668,166.25
2015-04-10,1.3341666666666667,2.7249999999999996,5.158333333333334,7.883333333333333,26.333333333333332,,,715.0124999999999,,63.458333333333336,2.2095238095238097,0.3256428571428572,24.925833333333333,8.795833333333334,158.75
2015-04-11,1.4225,3.358333333333333,5.1,8.458333333333334,19.583333333333332,,,714.4791666666666,,77.66666666666667,2.55,0.19176923076923075,22.568749999999998,7.037499999999999,115.29166666666667
2015-04-12,1.476842105263158,3.2421052631578946,5.0578947368421066,8.3,22.42105263157895,,,712.1473684210526,,76.6842105263158,1.952631578947368,0.22784615384615384,22.667368421052636,6.094736842105263,144.3684210526316
2015-04-13,1.2516666666666665,5.862500000000001,5.924999999999998,11.7875,24.375,,,713.6833333333334,,72.0,2.4666666666666663,0.3347142857142857,23.272083333333338,5.458333333333333,131.45833333333334
2015-04-14,0.79,2.5541666666666667,4.066666666666666,6.620833333333334,18.5,,,715.8333333333334,,74.29166666666667,2.1050000000000004,0.15328571428571425,20.9725,6.716666666666666,97.875
2015-04-15,0.9195833333333332,3.0999999999999996,5.363636363636364,8.463636363636367,18.458333333333332,,,714.3708333333333,,77.54166666666667,3.0217391304347827,0.15053846153846154,20.31458333333333,6.558333333333334,111.875
2015-04-16,0.8860869565217391,2.7066666666666666,4.186666666666666,6.8933333333333335,26.695652173913043,,,712.0652173913043,,70.1304347826087,2.4857142857142858,0.37346153846153857,23.576521739130435,5.843478260869565,153.34782608695653
2015-04-17,1.416666666666667,13.605,6.575,20.179999999999993,27.25,,,711.6083333333335,,71.20833333333333,2.2409090909090907,0.31478571428571434,25.212499999999995,4.991666666666666,144.625
2015-04-18,0.8070833333333335,2.38125,3.5588235294117645,5.8352941176470585,22.958333333333332,,,710.8541666666665,,65.04166666666667,2.552631578947368,0.40128571428571425,26.003749999999997,8.979166666666668,155.58333333333334
2015-04-19,0.8812500000000001,4.278571428571429,4.65,8.928571428571429,22.333333333333332,,,710.8416666666667,,66.125,2.308333333333333,0.4412857142857143,24.722916666666666,6.620833333333336,126.375
2015-04-20,0.8452173913043479,2.1,5.006666666666665,7.106666666666667,20.608695652173914,,,713.5434782608696,,75.34782608695652,1.904761904761904,0.0600769230769231,19.878260869565217,4.943478260869567,140.95652173913044
2015-04-21,0.9066666666666667,2.0529411764705876,5.811764705882354,7.864705882352939,27.125,,,713.4,,79.5,2.6333333333333333,0.14164285714285713,19.30333333333333,6.133333333333333,94.95833333333333
2015-04-22,1.0270833333333333,3.9928571428571433,6.073333333333333,9.84,25.869565217391305,,,711.6749999999998,,76.33333333333333,2.0136363636363632,0.28600000000000003,23.875000000000004,4.6125,132.375
2015-04-23,1.029090909090909,2.75,3.9500000000000006,6.368750000000001,19.142857142857142,53.27272727272727,,711.7590909090909,,74.9090909090909,1.8,0.20916666666666664,25.648636363636367,7.749999999999999,155.63636363636363
2015-04-24,1.15625,3.747058823529411,6.011764705882353,9.758823529411766,27.0,58.458333333333336,,710.275,,72.29166666666667,1.8434782608695648,0.35928571428571426,26.251666666666665,5.758333333333333,113.125
2015-04-25,1.0079166666666668,3.3599999999999985,4.605,7.965000000000001,22.130434782608695,81.04166666666667,,709.725,,60.25,1.9666666666666668,0.4139285714285714,28.069999999999993,9.408333333333333,143.58333333333334
2015-04-26,1.0066666666666668,1.325,5.825,7.15,32.21739130434783,115.04166666666667,,706.8833333333333,,50.458333333333336,2.057142857142857,0.4270714285714286,29.657916666666665,7.1833333333333345,175.16666666666666
2015-04-27,0.7626086956521739,,,,38.333333333333336,82.95833333333333,,708.1875,,37.708333333333336,3.1181818181818186,0.43492857142857144,26.03708333333334,7.704166666666668,166.625
2015-04-28,0.6687500000000001,,,,36.166666666666664,48.416666666666664,,715.0416666666669,,41.625,2.6375,0.4656428571428572,20.630833333333335,8.470833333333333,93.45833333333333
2015-04-29,0.71375,3.7600000000000002,5.640000000000001,9.4,39.666666666666664,34.125,,717.0250000000001,,42.583333333333336,3.1916666666666664,0.4724285714285714,19.326249999999998,8.366666666666667,147.375
2015-04-30,0.9117391304347827,3.9200000000000004,8.59,12.510000000000002,30.82608695652174,57.08695652173913,,715.3739130434784,,48.0,4.086956521739131,0.4003076923076923,20.170434782608698,7.178260869565219,161.2608695652174
2015-05-01,0.8900000000000001,2.6,7.0299999999999985,9.63,37.0,58.166666666666664,,715.5499999999998,,52.125,4.779166666666667,0.4734285714285714,22.43916666666667,8.045833333333333,123.25
2015-05-02,0.8820833333333332,1.4000000000000001,5.3999999999999995,6.8,31.541666666666668,48.666666666666664,,715.3333333333335,,70.0,3.1391304347826083,0.194,21.179166666666664,9.091666666666667,83.5
2015-05-03,0.8858333333333334,1.0,2.65,3.65,25.5,34.291666666666664,,713.6791666666668,,76.0,2.545833333333333,0.10542857142857144,21.37458333333333,8.991666666666669,89.375
2015-05-04,0.9829166666666665,2.22,4.8,7.02,17.916666666666668,20.625,,713.1521739130435,,85.33333333333333,1.858823529411765,0.059428571428571435,21.280833333333334,10.200000000000001,98.125
2015-05-05,1.0337500000000002,3.0599999999999996,5.440000000000001,8.5,19.916666666666668,42.869565217391305,,712.0,,80.66666666666667,1.8499999999999996,0.15564285714285717,22.72708333333333,8.654166666666667,104.375
2015-05-06,1.0029166666666667,2.04,4.220000000000001,6.26,19.791666666666668,53.375,,711.3708333333334,,76.58333333333333,1.8736842105263154,0.2467857142857143,24.352916666666673,8.954166666666666,103.125
2015-05-07,1.045,2.5,3.8333333333333335,6.333333333333333,26.041666666666668,69.20833333333333,,710.704347826087,,70.70833333333333,2.022727272727273,0.36342857142857143,26.81,8.983333333333334,100.29166666666667
2015-05-08,1.1549999999999998,3.8333333333333335,5.811111111111111,9.644444444444444,22.958333333333332,82.54166666666667,,711.1541666666666,,72.29166666666667,1.8555555555555558,0.25314285714285717,26.52541666666667,6.091666666666666,110.04166666666667
2015-05-09,1.14375,2.4250000000000003,4.512499999999999,6.937499999999999,25.083333333333332,68.16666666666667,,709.5916666666666,,65.79166666666667,2.2041666666666666,0.38728571428571434,26.756249999999994,6.937500000000001,172.875
2015-05-10,1.0770833333333334,1.2625,2.95,4.2125,29.458333333333332,75.16666666666667,,709.7166666666667,,69.41666666666667,1.952380952380952,0.29007142857142865,26.23708333333333,6.466666666666666,76.0
